Date,Weekday,Hour,Demand,B,C,D,E,F,G,H,Apv,Bpv,Cpv,Dpv,Epv,Fpv,Gpv,Hpv,DA,Price,Signal,reg_ccp,reg_pcp
7/6/2017,Weekday,5,502.3799999999999,659.3400000000001,1031.4,624.5999999999999,346.99,433.44,728.28,953.64,0,0,0,0,0.0135434,0,0,0,19.17,21.56,0.3014998469543926,11.87,2.64
7/6/2017,Weekday,6,559.8,694.2600000000001,1254,994.8,374.75,417.87,762.48,992.97,0.443346,0,0.9172800000000001,0,0.568824,0.00338586,0,0.003676,21.09,22.01,0.3079277624732173,6.97,1.81
7/6/2017,Weekday,7,649.26,784.08,1447.2,1290.6,370.19,509.76,650.52,999.45,3.28995,0,5.38574,0.306306,4.46256,0.148978,0,0.782987,22.28,22.93,0.2329354147535967,10.38,1.72
7/6/2017,Weekday,8,780.66,875.88,1894.8,1337.4,377.21,398.61,772.38,916.02,12.1136,0,14.7109,0.39312,10.4115,0.182836,0,0.9006190000000001,24.05,24.25,0.3305785123966944,6.08,2.22
7/6/2017,Weekday,9,774.54,937.0799999999999,1665.6,958.2,386.79,478.44,842.4,976.14,24.9625,1.6914200000000001,18.2653,0.48321,15.839099999999998,0.504493,3.11312,3.19076,25.76,25.4,0.2816039179675545,11.17,1.95
7/6/2017,Weekday,10,771.3,953.1,1578,867,380.88,482.76,810.36,1030.14,32.9428,6.567690000000001,40.0638,1.04832,32.5584,0.423233,10.3188,7.82252,29.53,29.790001,0.2561983471074383,17.72,1.95
7/6/2017,Weekday,11,762.4799999999999,966.5999999999999,1331.4,930,399.49,456.03,797.4,1029.78,37.406,15.5047,26.586399999999998,4.12285,27.3476,5.0483199999999995,12.3566,20.2915,33.87,29.19,0.2023262932353842,21.14,1.2
7/6/2017,Weekday,12,777.4200000000001,995.7600000000001,1527.6,822,379.04,238.5,594.72,896.94,23.5352,17.1525,40.4209,10.170300000000001,37.054899999999996,6.2807699999999995,14.0793,29.753500000000003,34.87,31.67,0.2255892255892258,3.93,0.94
7/6/2017,Weekday,13,804.4200000000001,967.6800000000001,1560,961.8,498.02,405.54,876.9599999999999,980.73,31.112599999999997,7.04424,43.834500000000006,5.67076,47.7779,1.09702,5.48307,19.5747,37.34,37.03,0.1362105907560456,11.4,1.6
7/6/2017,Weekday,14,752.04,957.5999999999999,1732.2,812.4,502.84,442.17,755.46,874.35,36.349000000000004,6.26565,40.303,1.35954,45.4653,2.77641,7.47286,6.02496,39.3,58.91,-0.487297215,16.44,0
7/6/2017,Weekday,15,708.3,939.42,1705.8,924.6,502.2,448.29,851.04,773.91,24.5706,10.3298,33.087599999999995,7.4594499999999995,30.4863,5.95234,8.29481,5.01406,40.67,93.48,-0.501989593,25.25,0
7/6/2017,Weekday,16,712.8000000000001,952.1999999999999,1574.4,926.4,519.52,481.23,654.3,819.8100000000001,28.7337,6.201890000000001,27.8296,4.77805,24.2563,2.3836500000000003,1.65417,5.13904,41.73,34.92,-0.642179369,0.38,0
7/6/2017,Weekday,17,755.0999999999999,962.82,1313.4,928.8000000000001,520.7,397.8,514.98,872.3700000000001,15.6874,5.91663,18.142500000000002,3.4398000000000004,10.096599999999999,2.43105,2.79119,5.63898,41.56,36.96,-0.37771656,3.1,0
7/6/2017,Weekday,18,880.9200000000001,1002.42,1452.6,1044.6,420.73,460.44,506.52,956.07,8.48575,3.94666,10.2326,1.96069,5.28871,2.5834099999999998,2.6987200000000002,2.73127,35.52,41.679999,0.2788490970309154,13.84,0.16
7/6/2017,Weekday,19,893.34,1057.32,1350,1130.4,365.87,562.59,483.48,966.78,1.63551,2.4935099999999997,6.95003,2.31449,5.58667,1.9130099999999999,1.51718,2.2313300000000003,32.96,36.61,0.2157943067033976,19.77,1.33
7/6/2017,Weekday,20,937.44,1100.7,1173.6,948.5999999999999,323.88,540.81,588.42,956.34,0.151386,0.060407999999999996,2.0229299999999997,0.20475,1.57781,0.36228699999999997,0,0.38598,32.04,28.570001,0.1943679216406489,7.39,1.04
7/6/2017,Weekday,21,937.8,1091.52,1171.8,881.4,354.21,689.76,808.74,860.31,0.00540666,0,0,0,0.0135434,0,0,0,30.19,29.99,0.2298745026017754,16.61,1.33
7/6/2017,Weekday,22,876.06,1031.76,1421.4,783,335.26,626.13,776.3399999999999,885.96,0,0,0,0,0.0135434,0,0,0,24.85,24.44,0.1512090602999696,10.57,0.82
7/6/2017,Weekday,23,759.06,968.58,758.3999999999999,804,366.23,480.15,783.9,811.44,0,0,0,0,0.0169293,0,0,0,23.06,22.360001,0.136822773,7.13,2.05
7/7/2017,Weekday,0,639.18,868.6800000000001,373.2,468,342.96,203.58,653.76,858.78,0,0,0,0,0.0169293,0,0,0,21.23,20.13,-0.560759106,9.59,0.51
7/7/2017,Weekday,1,550.8,767.16,384,343.8,342.93,342.09,806.22,896.85,0,0,0,0,0.0169293,0,0,0,19.79,20.42,-0.563820018,3.8,1.57
7/7/2017,Weekday,2,501.12,709.74,314.4,306,354.8100000000001,560.3399999999999,769.14,1018.98,0,0,0,0,0.0169293,0,0,0,18.74,18.98,-0.585858586,3.89,0.97
7/7/2017,Weekday,3,553.5,660.24,384,356.4,343.84,540.09,765.54,945.54,0,0,0,0,0.0169293,0,0,0,17.72,18.489999,-0.601469238,4.75,0
7/7/2017,Weekday,4,530.4599999999999,635.22,328.8,303.6,351.79,529.74,447.66,836.1,0,0,0,0,0.0169293,0,0,0,17.8,18.12,-0.463116009,5.03,0.16
7/7/2017,Weekday,5,516.78,627.3,789.5999999999999,625.1999999999999,332.09,467.01,736.2,893.43,0,0,0,0,0.0169293,0,0,0,18.92,20.71,0.3094582185491279,5.55,2.4
7/7/2017,Weekday,6,627.3,643.3199999999999,1241.4,888.5999999999999,284.26,555.66,772.92,1020.96,0.0865066,0,0.044226,0,0.0507879,0,0,0.0771959,20.21,21.45,0.2118151209060302,7.28,0.66
7/7/2017,Weekday,7,741.6,708.3000000000001,1593,1221.6,475.78,433.17,685.44,864.9,1.57604,0.295328,4.33087,1.89189,2.1364799999999997,1.26293,0.00342478,1.49245,21.53,22.53,0.277624732,10.78,2.07
7/7/2017,Weekday,8,796.3199999999999,794.88,1689,1165.2,471.09,421.83,799.2,882.7199999999999,6.17981,2.82575,17.389,5.06142,8.79308,1.9942699999999998,0.00342478,0.7793110000000001,22.83,22.809999,0.3106825834098563,13.35,2.25
7/7/2017,Weekday,9,677.88,858.78,1383.6,1009.2,484.66,548.64,812.3399999999999,1112.94,18.1285,5.39645,26.072000000000003,9.02866,22.0758,4.7165,1.4966300000000001,4.32665,24.94,25.72,0.2555861646770738,11.75,2.11
7/7/2017,Weekday,10,632.52,917.8199999999999,1264.8,981.6,488.3,470.43,859.68,961.29,30.9748,4.76552,41.9656,14.2506,24.645699999999998,14.203700000000001,1.91445,2.47395,27.97,27.37,0.2053872053872055,13.2,1.05
7/7/2017,Weekday,11,623.7,916.74,1216.2,988.2,495.03,521.19,773.46,892.08,22.8323,6.1247,29.3906,8.92546,37.5424,12.4363,6.14062,3.4848399999999997,32.51,44.27,0.1986531986531985,46.31,0.75
7/7/2017,Weekday,12,624.96,904.68,1497.6,858,357.41,265.86,595.62,906.3899999999999,23.316200000000002,11.494299999999999,17.3202,9.788689999999999,20.972,10.2456,13.7025,10.4398,34.07,29.55,0.2179369452096727,15.71,0.69
7/7/2017,Weekday,13,674.6399999999999,915.48,1292.4,1064.4,477.2500000000001,415.44,888.84,1042.11,32.7319,11.1218,10.226,23.7166,24.1615,23.1254,18.6548,35.896100000000004,36.27,30.819999,0.1181512090603003,7.14,1
7/7/2017,Weekday,14,604.44,910.26,1567.8,981.6,500.12,403.02,748.4399999999999,915.39,25.5546,20.9314,36.6437,26.3079,29.6804,9.95781,20.487000000000002,15.9097,37.76,30.450001,-0.600550964,0.01,0
7/7/2017,Weekday,15,621.18,893.52,1368,883.8000000000001,487.22,416.52,876.96,837.9,23.1675,13.7529,28.457,5.9197299999999995,28.231299999999997,27.760700000000003,6.83243,5.1169899999999995,39.97,33.09,-0.626874809,1.18,0
7/7/2017,Weekday,16,641.16,912.9599999999999,1596.6,827.9999999999999,448.95,419.94,703.8,835.8299999999999,16.1821,7.89331,17.389,18.954900000000002,20.2034,13.8008,5.97623,3.7201099999999996,42.35,39.88,-0.654729109,7.48,0
7/7/2017,Weekday,17,682.2,965.34,1629.6,880.8,479.02,350.1,449.82,1005.93,12.2947,9.24578,12.4685,8.48812,11.7185,8.901430000000001,7.00709,4.37811,40.03,42.73,-0.416896235,9.63,0
7/7/2017,Weekday,18,817.9200000000001,1029.06,1639.8,949.2,373.22,410.58,449.64,974.97,13.381499999999999,14.645599999999998,9.85421,3.57739,8.50189,4.01563,13.7197,7.370369999999999,34.81,31.42,0.082950719,8.17,0.82
7/7/2017,Weekday,19,853.74,1084.32,1526.4,994.8,262.73,495.81,451.62,880.38,1.9680199999999999,5.44008,4.20147,2.50942,4.67249,3.00664,7.01737,7.31891,30.51,27.66,0.2421181512090604,7.94,1.92
7/7/2017,Weekday,20,894.0600000000001,1116.72,1344,895.1999999999999,322.42,512.55,552.24,852.66,0.14598,0.429568,0.4095,0.13267800000000002,0.6297699999999999,0.132049,0.541115,0.871211,28.73,26.86,0.2641567187021732,11.79,1.06
7/7/2017,Weekday,21,896.94,1091.7,1214.4,867.6,373.87,552.5999999999999,748.98,1083.6,0,0,0,0,0.0135434,0,0,0,27.99,25.56,0.2525252525252526,8.69,1.23
7/7/2017,Weekday,22,853.56,1034.28,1381.2,775.8,356.44,564.48,715.32,952.8299999999999,0,0,0,0,0.0169293,0,0,0,24.46,22.41,0.2733394551576369,9.19,1.83
7/7/2017,Weekday,23,764.1,945.72,1107.6,794.4,346.76,508.41,786.0600000000001,839.7,0,0,0,0,0.0135434,0,0,0,21.83,19.61,0.2096724823997551,9.85,1.72
7/8/2017,Weekend,0,632.7,802.98,416.4,439.8000000000001,361.76,183.24,633.6,927.81,0,0,0,0,0.0169293,0,0,0,21.5,19.789999,-0.52647689,4.46,0.15
7/8/2017,Weekend,1,549.54,707.58,435,328.8,369.1,308.16,810.18,1070.46,0,0,0,0,0.0169293,0,0,0,20.61,19.01,-0.598102234,3.88,1.47
7/8/2017,Weekend,2,502.2,657.72,396,300,363.71,439.92,789.66,963.6300000000001,0,0,0,0,0.0135434,0,0,0,19.46,17.92,-0.582185491,5.51,0.18
7/8/2017,Weekend,3,544.68,635.4,436.2,325.2,354.6,456.03,789.12,909.72,0,0,0,0,0.0169293,0,0,0,18.22,16.89,-0.582797674,2.7,1.8
7/8/2017,Weekend,4,517.86,617.94,382.1999999999999,298.8,354.64,463.14,434.7,976.77,0,0,0,0,0.0169293,0,0,0,17.95,16.48,-0.47352311,5.75,0.52
7/8/2017,Weekend,5,512.28,620.1,988.8,609.6,352.08,392.58,788.76,953.28,0,0,0,0,0.0169293,0,0,0,17.93,16.27,0.3076216712580351,5.37,0.98
7/8/2017,Weekend,6,623.52,700.56,1359.6,1024.2,370.07,395.01,778.5000000000001,845.3699999999999,0.0135166,0,0.22113,0,0.0609455,0,0,0.0588159,17.71,16.42,0.2855831037649219,5.19,0.81
7/8/2017,Weekend,7,749.52,831.78,1318.2,1275,410.26,438.66,649.98,800.64,1.19487,0.003356,1.59541,0.6257159999999999,1.66246,0.683944,0.00342478,1.1983700000000002,19.65,18.81,0.2598714416896235,3.96,0.7
7/8/2017,Weekend,8,790.56,858.96,1500.6,1192.2,418.35,431.82,513.1800000000001,1050.57,8.58578,3.63119,3.52825,3.90663,3.1149899999999997,2.72562,2.6953,7.77473,22.08,20.949999,0.2439546985001533,6.1,0.81
7/8/2017,Weekend,9,681.84,830.88,1612.2,952.2,426.73,364.77,515.16,1002.78,24.448900000000002,9.02764,9.17444,5.4987699999999995,11.969,5.13974,7.38382,9.88843,23.67,22.12,0.3128252219161314,5.01,0.66
7/8/2017,Weekend,10,623.52,818.0999999999999,1419,954.6,408.49,409.59,522,883.3499999999999,28.1065,10.796299999999999,12.5012,11.6691,17.813,14.0953,10.3497,17.8764,26.04,25.35,0.293235384,7.57,1.82
7/8/2017,Weekend,11,606.78,821.7,1363.2,1016.4,431.75,433.89,537.8399999999999,876.96,39.5308,20.7535,43.4627,18.009800000000002,28.207600000000003,17.982300000000002,24.624100000000002,22.6993,30.22,26.44,0.1808999081726355,11.59,1.64
7/8/2017,Weekend,12,606.24,815.76,1390.8,916.8,346.21,214.74,468.18,987.48,45.251,23.9451,37.9541,30.588,36.8551,17.9146,22.8878,34.8742,31.36,26.86,0.2843587389041935,9.97,0.72
7/8/2017,Weekend,13,659.52,800.1,1348.8,896.4,455.04,417.78,516.24,959.04,43.845299999999995,11.6151,45.0565,30.574900000000003,52.927800000000005,24.148,22.0624,28.448500000000003,33.1,30.54,0.098867463,13.46,1.26
7/8/2017,Weekend,14,603.1800000000001,807.48,1834.2,815.4,474.91,408.24,481.86,850.41,57.818799999999996,23.455099999999998,44.727199999999996,29.122000000000003,33.608,23.8839,24.6584,11.6786,34.03,29.97,-0.570554025,4.65,0.1
7/8/2017,Weekend,15,610.74,827.28,1607.4,867.5999999999999,476.27,426.0599999999999,476.1,944.2800000000001,44.6671,19.0151,54.4619,29.941000000000003,31.5935,28.877999999999997,18.915,12.3881,35.33,30.46,-0.590143863,0.26,0
7/8/2017,Weekend,16,629.82,856.8,1454.4,857.4,461.53,390.96,398.52,1004.67,45.2105,29.9322,42.1113,32.874700000000004,27.845299999999998,33.5403,26.0694,32.1392,38.53,58.93,-0.627486991,19.86,0
7/8/2017,Weekend,17,667.08,903.4200000000001,1281.6,899.4000000000001,453.59,355.86,280.08,909.6300000000001,36.1408,20.223300000000002,31.4627,32.8288,16.032,24.2123,18.8328,25.0152,37.58,37.830001,-0.415977961,1.83,0
7/8/2017,Weekend,18,795.4200000000001,967.14,1233,856.2,393.26,470.34,276.66,915.03,17.771700000000003,7.910089999999999,20.6077,12.4619,18.808500000000002,8.51544,4.72619,5.70147,34.07,47.29,0.2249770431588614,31.9,0
7/8/2017,Weekend,19,832.14,1040.4,1155,909,367.67,536.58,302.58,1026.72,5.44991,2.9432099999999997,7.72645,1.67895,6.808960000000001,4.32374,2.1404900000000002,3.2642800000000003,30.3,37.58,0.2917049280685644,33.99,1.55
7/8/2017,Weekend,20,857.52,1065.06,982.2,879.6000000000001,369.47,475.5600000000001,388.08,913.23,0.875879,0.137596,1.48075,0.763308,1.3645,1.14103,0,0.415388,28.21,24.33,0.3002754820936642,10.46,1.39
7/8/2017,Weekend,21,858.24,1058.22,1019.4,873,369.54,504.8099999999999,379.26,892.71,0.00540666,0,0,0,0.0135434,0,0,0,26.58,24.47,0.302112029,8.81,2.18
7/8/2017,Weekend,22,833.9399999999999,1011.24,1158.6,723,367.48,492.39,365.94,977.49,0,0,0,0,0.0135434,0,0,0,23.73,22.21,0.2139577594123048,8.62,1.64
7/8/2017,Weekend,23,776.88,926.82,1021.8,817.8000000000001,364.72,486.09,353.34,1023.57,0,0,0,0,0.0169293,0,0,0,21.2,20.49,0.1212121212121215,8.98,3.01
7/9/2017,Weekend,0,687.96,796.86,367.2,454.1999999999999,344.01,173.61,342.72,933.48,0,0,0,0,0.0169293,0,0,0,19.65,20.95,-0.742271197,8.26,1.89
7/9/2017,Weekend,1,590.04,690.1200000000001,371.4,336,346.33,318.15,357.84,868.95,0,0,0,0,0.0169293,0,0,0,18.96,19.67,-0.646158555,8.66,2.24
7/9/2017,Weekend,2,522.9,649.8000000000001,314.4,310.2,325.61,519.9300000000001,356.04,864.36,0,0,0,0,0.0169293,0,0,0,18.2,18.2,-0.610651974,3.73,0.14
7/9/2017,Weekend,3,549.54,616.8600000000001,324.6,340.8,359.35,575.1,349.74,859.1400000000001,0,0,0,0,0.0169293,0,0,0,16.39,17.64,-0.585858586,3.7,3.12
7/9/2017,Weekend,4,541.08,607.6800000000001,322.8,311.4,392.58,572.31,303.84,797.6700000000001,0,0,0,0,0.0169293,0,0,0,14.62,15.28,-0.556167738,6.24,0.78
7/9/2017,Weekend,5,506.52,620.64,927.5999999999999,600.6,386.82,531.9000000000001,340.38,795.1499999999999,0,0,0,0,0.0169293,0,0,0,13.45,13.84,0.2831343740434651,6.93,1.99
7/9/2017,Weekend,6,572.5799999999999,700.38,1275,1037.4,391.31,529.02,342.54,746.37,0.175716,0,0,0,0.0440162,0,0,0.0735199,9.23,12.31,0.2825221916131007,14.29,1.13
7/9/2017,Weekend,7,661.1400000000001,835.2,1269,1380.6,465.72,511.11,321.48,662.6700000000001,2.8898599999999997,0.8222200000000001,2.14087,1.84111,1.51687,0.968356,2.66448,2.4518899999999997,13.97,17.37,0.3275176002448732,6.29,1.79
7/9/2017,Weekend,8,757.98,875.1600000000001,1231.2,1337.4,483.47,441.1799999999999,276.48,690.75,6.76373,10.7493,10.586400000000001,1.1335000000000002,6.3417200000000005,6.47376,11.6203,7.638720000000001,19.53,17.1,0.3357820630547907,7.46,1.42
7/9/2017,Weekend,9,775.26,859.5,1218,929.4,477.65,435.6,280.08,649.62,10.4916,12.142,20.6896,11.082699999999999,21.5578,14.7116,12.3292,5.48091,20.76,20.64,0.2681359044995411,11.24,0.83
7/9/2017,Weekend,10,749.3399999999999,824.58,1250.4,846,482.8,373.23,280.8,672.48,23.2054,15.544999999999998,23.8051,24.6535,23.034,20.9619,18.3363,27.4634,22.09,20.66,0.2727272727272729,8.68,0.8
7/9/2017,Weekend,11,752.0400000000001,834.3,1383.6,930.6,495.8199999999999,548.01,277.38,674.28,28.4715,20.2467,27.4775,25.353,24.6626,19.3096,19.1479,36.249,23.85,22.09,0.2831343740434651,6.12,1.19
7/9/2017,Weekend,12,746.0999999999999,833.4,1498.2,865.1999999999999,406.04,209.61,271.8,661.77,33.0752,34.2312,30.889400000000002,32.95,31.8745,33.5911,40.1315,29.1433,25.37,23.489999,0.3155800428527704,6.98,1.41
7/9/2017,Weekend,13,797.4,823.32,1303.8,928.1999999999999,478.01,416.79,224.1,673.8299999999999,43.8075,38.6175,33.9459,54.6289,29.0134,30.596600000000002,56.5191,34.5433,27.01,25.67,0.1291704928068569,8.99,1.8
7/9/2017,Weekend,14,721.98,817.02,1434.6,820.1999999999999,468.46,466.92,150.48,632.4300000000001,37.9791,42.074200000000005,43.2776,57.7395,29.65,34.4695,58.282799999999995,58.86,29.74,26.53,-0.555555556,11.13,1.16
7/9/2017,Weekend,15,705.5999999999999,820.4399999999999,1514.4,829.8,433.37,515.52,243.72,595.44,24.594900000000003,53.03150000000001,54.073699999999995,44.330799999999996,43.6166,34.958999999999996,63.1563,51.6955,30.14,28.2,-0.615243343,6.36,0
7/9/2017,Weekend,16,712.8,822.24,1416,809.4,438.3,352.53,191.7,666,25.0031,45.8799,40.7584,37.3022,25.810399999999998,33.1036,55.4985,36.8041,33.34,29.880001,-0.6271809,7.35,0
7/9/2017,Weekend,17,767.6999999999999,853.5600000000001,1603.2,925.2,476.53,366.03,122.4,638.73,19.564,34.8722,29.732999999999997,33.2154,28.8103,41.8221,51.7792,34.6536,34.08,36.03,-0.48362412,10.81,0.08
7/9/2017,Weekend,18,906.3000000000001,922.68,1416.6,928.8,415,424.2599999999999,127.44,693.27,7.0421700000000005,18.6694,19.9115,19.7772,17.7859,21.6255,42.011700000000005,25.1107,32.12,30.08,0.2105907560453013,14.31,1.72
7/9/2017,Weekend,19,902.34,988.5600000000001,1218,924.6,408.28,387.99,124.74,646.11,6.879980000000001,6.4905,7.737909999999999,9.5004,6.85637,7.53354,16.6547,9.098090000000001,30.21,28.48,0.2757881848790942,13.01,1.53
7/9/2017,Weekend,20,907.38,1039.32,1259.4,844.8,402.8,421.29,124.56,662.22,0.783966,0.731608,1.47092,1.6511,1.21214,0.41307499999999997,1.1884000000000001,2.1026700000000003,27.81,25.17,0.3002754820936642,9.23,2.2
7/9/2017,Weekend,21,891.9,1047.24,1265.4,854.9999999999999,401.39,373.95,125.28,653.58,0.00540666,0,0,0,0.0135434,0,0,0,26.07,24.63,0.2249770431588614,8.91,1.89
7/9/2017,Weekend,22,835.9200000000001,1011.78,1206.6,735.6,399.78,445.32,125.46,730.35,0,0,0,0,0.0169293,0,0,0,23.03,21.83,0.2464034282216101,7.96,1.97
7/9/2017,Weekend,23,766.08,944.82,1099.8,835.2,386.32,380.52,120.42,668.88,0,0,0,0,0.0135434,0,0,0,21.09,18.46,0.1558004285277015,12.96,2.19
7/10/2017,Weekday,0,663.66,830.88,456,459.0000000000001,382.11,251.28,118.62,690.3,0,0,0,0,0.0169293,0,0,0,18.67,16.81,-0.529843893,6.51,1.29
7/10/2017,Weekday,1,580.8599999999999,726.84,489,371.4,375.12,154.26,118.8,677.6100000000001,0,0,0,0,0.0169293,0,0,0,17.77,15.14,-0.518518519,6.34,0.54
7/10/2017,Weekday,2,524.88,681.66,424.2,322.2,377.4,157.95,117.9,678.96,0,0,0,0,0.0169293,0,0,0,16.98,14.37,-0.537496174,4.07,5.55
7/10/2017,Weekday,3,556.56,637.02,478.2,355.2,369.22,135,118.26,755.46,0,0,0,0,0.0169293,0,0,0,14.84,13.719999,-0.572390572,3.83,2.98
7/10/2017,Weekday,4,518.4,628.74,406.2,312.6,380.23,137.43,118.44,837.4499999999999,0,0,0,0,0.0169293,0,0,0,15.75,14.23,-0.371288644,3.8,1.23
7/10/2017,Weekday,5,500.04,635.76,940.8,596.4000000000001,375.16,139.5,119.16,819.27,0,0,0,0,0.0169293,0,0,0,17.45,17.02,0.3367003367003369,6.58,3.13
7/10/2017,Weekday,6,535.14,686.8799999999999,1213.8,1008.6,377.9400000000001,146.25,118.98,930.78,0.359543,0,0.009828,0.20311200000000001,0.592525,0.192994,0,0.650651,18.76,16.71,0.3553719008264467,6.8,1.73
7/10/2017,Weekday,7,613.4399999999999,763.02,1785,1314.6,482.26,133.38,416.34,882.54,3.3764600000000002,1.1779600000000001,1.4676500000000001,3.62817,1.76065,3.0506599999999997,3.06517,4.61338,20.76,18.78,0.2917049280685644,7.26,1.36
7/10/2017,Weekday,8,753.3000000000001,863.28,1656.6,1315.8,483.41,113.85,907.74,893.4300000000001,13.0733,14.0851,3.2415999999999996,8.32432,6.978260000000001,15.351499999999998,23.2851,10.7964,22.25,19.17,0.2485460667278852,5.24,1.59
7/10/2017,Weekday,9,759.24,882.9,1384.8,972.6,491,103.68,878.9399999999999,839.1600000000001,22.4998,22.340899999999998,10.1409,21.2547,10.6214,22.5905,18.349899999999998,20.3577,24.49,22.480001,0.2626262626262625,14.01,2.04
7/10/2017,Weekday,10,759.42,901.62,1609.8,964.2,502.2,138.87,963,877.5899999999999,29.6501,26.5594,29.4349,29.4627,25.6445,24.2258,28.134500000000003,42.2666,27.91,25.01,0.2038567493112948,8.23,2.03
7/10/2017,Weekday,11,735.6600000000001,912.5999999999999,1795.2,1051.8,514.69,116.73,893.52,810.27,25.687,41.8661,47.2579,35.3792,23.1254,35.4059,38.7616,57.3235,32.3,25.309999,0.3691460055096423,9.61,1.74
7/10/2017,Weekday,12,732.96,929.7,1674.6,951,393.3,98.28,634.3199999999999,702.27,49.5791,27.817899999999998,38.0524,45.6642,38.754599999999996,38.9577,30.662,48.806200000000004,35.24,27.99,0.3400673400673404,11.05,1.57
7/10/2017,Weekday,13,779.9399999999999,925.74,1560.6,916.8,479.23,95.13,884.7,949.3199999999999,50.665800000000004,51.007799999999996,38.1392,50.7616,29.253800000000002,41.988,55.5499,52.1403,38.15,30.39,0.2626262626262625,6.17,0.75
7/10/2017,Weekday,14,740.7,934.74,1668,902.4,522.4,99,810.18,1064.16,17.2094,45.7423,33.7068,53.547900000000006,40.8132,33.564,49.4024,51.905100000000004,41.12,31.5,-0.576063667,0.24,1.07
7/10/2017,Weekday,15,706.86,910.44,1815,958.8000000000001,544.22,109.89,871.02,1014.66,31.5452,46.9437,26.113,41.6986,36.6892,29.7854,58.2383,56.9154,42.78,48.66,-0.60208142,9.12,1.18
7/10/2017,Weekday,16,738.36,883.08,1677,828.5999999999999,511.96,89.46000000000001,644.0400000000001,1000.62,37.116699999999994,24.0122,41.7297,22.7338,34.5527,40.2376,46.511900000000004,43.634100000000004,45.58,46.91,-0.610958066,8.35,0.95
7/10/2017,Weekday,17,808.56,937.8,1749,980.9999999999999,525.67,50.4,423.9,1133.28,32.2318,24.790799999999997,32.3734,22.8796,30.879,25.035,39.3507,24.4638,46.92,111.63,-0.508111417,57.94,0.67
7/10/2017,Weekday,18,951.6600000000001,977.76,1698,1047.6,427.43,26.46,416.52,1001.25,21.2941,14.4207,20.9762,10.5929,16.3266,3.7176699999999996,35.5218,7.704890000000001,40.7,52.61,0.2130394857667586,25.21,0.89
7/10/2017,Weekday,19,925.9199999999998,1038.96,1426.8,1017,407.55,24.57,425.52,907.7399999999999,8.10999,2.43646,8.42423,3.7051600000000002,4.6555599999999995,5.11942,2.8870899999999997,9.35909,35.99,34.99,0.2378328741965108,3.39,4.71
7/10/2017,Weekday,20,942.48,1083.24,1144.8,944.4,405.32,28.62,565.9200000000001,952.29,1.10296,0.298684,1.2268599999999998,0.9549540000000001,0.9243399999999999,1.40175,0.10959300000000001,1.13956,36.17,36.41,0.265381084,19.61,4.97
7/10/2017,Weekday,21,910.6199999999999,1102.14,1180.2,901.2,401.29,22.95,763.56,991.53,0.016220000000000002,0,0,0,0.0135434,0,0,0,30.56,29.73,0.2405876951331498,11.29,4.7
7/10/2017,Weekday,22,865.44,1045.8,1312.2,786.5999999999999,393.92,24.03,777.42,913.3199999999999,0,0,0,0,0.0169293,0,0,0,25.15,25.64,0.3091521273339457,7.59,4.79
