Date,Demand,Hour,Weekday,Price
2018-09-23,127.68,1,Weekday,22.42
2018-09-23,122.88,2,Weekday,20.53
2018-09-23,120,3,Weekday,20.17
2018-09-23,116.16,4,Weekday,19.65
2018-09-23,113.28,5,Weekday,22.44
2018-09-23,120,6,Weekday,27.21
2018-09-23,112.32,7,Weekday,23.63
2018-09-23,116.16,8,Weekday,22.84
2018-09-23,117.12,9,Weekday,29.02
2018-09-23,120.96,10,Weekday,26.4
2018-09-23,120.96,11,Weekday,34.69
2018-09-23,133.44,12,Weekday,33.58
2018-09-23,118.08,13,Weekday,26.21
2018-09-23,119.04,14,Weekday,25.99
2018-09-23,124.8,15,Weekday,22.15
2018-09-23,137.28,16,Weekday,21.92
2018-09-23,129.6,17,Weekday,23.71
2018-09-23,134.4,18,Weekday,24.35
2018-09-23,138.24,19,Weekday,27.34
2018-09-23,136.32,20,Weekday,25.08
2018-09-23,136.32,21,Weekday,20.4
2018-09-23,131.52,22,Weekday,21.53
2018-09-23,128.64,23,Weekday,19.41
2018-09-24,128.64,0,Weekday,24.4
2018-09-24,124.8,1,Weekday,25.52
2018-09-24,123.84,2,Weekday,20.03
2018-09-24,124.8,3,Weekday,19.44
2018-09-24,124.8,4,Weekday,19.25
2018-09-24,122.88,5,Weekday,20
2018-09-24,125.76,6,Weekday,18.75
2018-09-24,134.4,7,Weekday,20.34
2018-09-24,141.12,8,Weekday,18.31
2018-09-24,125.76,9,Weekday,22.24
2018-09-24,113.28,10,Weekday,25.59
2018-09-24,136.32,11,Weekday,24.55
2018-09-24,130.56,12,Weekday,23.37
2018-09-24,134.4,13,Weekday,23.47
2018-09-24,134.4,14,Weekday,23.45
2018-09-24,138.24,15,Weekday,23.64
2018-09-24,155.52,16,Weekday,28.25
2018-09-24,155.52,17,Weekday,29.5
2018-09-24,139.2,18,Weekday,24.48
2018-09-24,129.6,19,Weekday,27.91
2018-09-24,131.52,20,Weekday,24.67
2018-09-24,124.8,21,Weekday,20.08
2018-09-24,120,22,Weekday,22.63
2018-09-24,120.96,23,Weekday,19.61
2018-09-25,120.96,0,Weekday,15.03
2018-09-25,119.04,1,Weekday,15.13
2018-09-25,120.96,2,Weekday,16.49
2018-09-25,120,3,Weekday,15.87
2018-09-25,117.12,4,Weekday,16.15
2018-09-25,120.96,5,Weekday,17.61
2018-09-25,122.88,6,Weekday,20.18
2018-09-25,124.8,7,Weekday,28.93
2018-09-25,136.32,8,Weekday,25.52
2018-09-25,125.76,9,Weekday,37.28
2018-09-25,131.52,10,Weekday,31.24
2018-09-25,140.16,11,Weekday,30.41
2018-09-25,129.6,12,Weekday,31.45
2018-09-25,135.36,13,Weekday,30.73
2018-09-25,157.44,14,Weekday,27.9
2018-09-25,145.92,15,Weekday,28.16
2018-09-25,159.36,16,Weekday,27.5
2018-09-25,170.88,17,Weekday,27.36
2018-09-25,151.68,18,Weekday,39.78
2018-09-25,134.4,19,Weekday,35.8
2018-09-25,133.44,20,Weekday,27.16
2018-09-25,122.88,21,Weekday,26.32
2018-09-25,126.72,22,Weekday,22.03
2018-09-25,129.6,23,Weekday,20.15
2018-09-26,126.72,0,Weekday,17.34
2018-09-26,127.68,1,Weekday,18.03
2018-09-26,122.88,2,Weekday,16.63
2018-09-26,114.24,3,Weekday,17.09
2018-09-26,113.28,4,Weekday,18.39
2018-09-26,114.24,5,Weekday,20.44
2018-09-26,116.16,6,Weekday,27.11
2018-09-26,122.88,7,Weekday,26.19
2018-09-26,139.2,8,Weekday,26.15
2018-09-26,160.32,9,Weekday,28.57
2018-09-26,164.16,10,Weekday,38.37
2018-09-26,194.88,11,Weekday,34.57
2018-09-26,181.44,12,Weekday,27.26
2018-09-26,181.44,13,Weekday,29.85
2018-09-26,211.2,14,Weekday,29.86
2018-09-26,216,15,Weekday,31.55
2018-09-26,221.76,16,Weekday,31.82
2018-09-26,220.8,17,Weekday,32.48
2018-09-26,192,18,Weekday,51.63
2018-09-26,164.16,19,Weekday,73.99
2018-09-26,153.6,20,Weekday,26.81
2018-09-26,152.64,21,Weekday,25.84
2018-09-26,148.8,22,Weekday,24.82
2018-09-26,141.12,23,Weekday,22.54
2018-09-27,137.28,0,Weekday,25.33
2018-09-27,133.44,1,Weekday,20.1
2018-09-27,133.44,2,Weekday,19.1
2018-09-27,133.44,3,Weekday,18.73
2018-09-27,129.6,4,Weekday,20.87
2018-09-27,134.4,5,Weekday,24.28
2018-09-27,136.32,6,Weekday,24.67
2018-09-27,172.8,7,Weekday,31.04
2018-09-27,241.92,8,Weekday,25.81
2018-09-27,388.8,9,Weekday,33.38
2018-09-27,502.08,10,Weekday,46.6
2018-09-27,538.56,11,Weekday,35.79
2018-09-27,514.56,12,Weekday,38.48
2018-09-27,539.52,13,Weekday,39.86
2018-09-27,568.32,14,Weekday,47.86
2018-09-27,552,15,Weekday,40.33
2018-09-27,569.28,16,Weekday,36.01
2018-09-27,551.04,17,Weekday,34.58
2018-09-27,504,18,Weekday,33.61
2018-09-27,378.24,19,Weekday,47.58
2018-09-27,290.88,20,Weekday,35.91
2018-09-27,249.6,21,Weekday,31.11
2018-09-27,212.16,22,Weekday,26.71
2018-09-27,173.76,23,Weekday,23.39
2018-09-28,160.32,0,Weekend,23.04
2018-09-28,150.72,1,Weekend,31.87
2018-09-28,152.64,2,Weekend,22.18
2018-09-28,146.88,3,Weekend,20.79
2018-09-28,144.96,4,Weekend,23.02
2018-09-28,147.84,5,Weekend,20.14
2018-09-28,152.64,6,Weekend,26.49
2018-09-28,177.6,7,Weekend,26.34
2018-09-28,262.08,8,Weekend,20.82
2018-09-28,375.36,9,Weekend,24.17
2018-09-28,478.08,10,Weekend,25.48
2018-09-28,525.12,11,Weekend,23.91
2018-09-28,496.32,12,Weekend,26.66
2018-09-28,498.24,13,Weekend,26.66
2018-09-28,512.64,14,Weekend,25.5
2018-09-28,521.28,15,Weekend,26.01
2018-09-28,543.36,16,Weekend,27.52
2018-09-28,543.36,17,Weekend,27.39
2018-09-28,472.32,18,Weekend,27.3
2018-09-28,362.88,19,Weekend,29.65
2018-09-28,294.72,20,Weekend,32.98
2018-09-28,233.28,21,Weekend,24.94
2018-09-28,209.28,22,Weekend,23.5
2018-09-28,188.16,23,Weekend,20.62
2018-09-29,165.12,0,Weekend,21.39
2018-09-29,149.76,1,Weekend,22.05
2018-09-29,147.84,2,Weekend,19.2
2018-09-29,143.04,3,Weekend,19.94
2018-09-29,139.2,4,Weekend,20.22
2018-09-29,140.16,5,Weekend,28.9
2018-09-29,138.24,6,Weekend,29.26
2018-09-29,144,7,Weekend,24.9
2018-09-29,151.68,8,Weekend,30.72
2018-09-29,174.72,9,Weekend,34.07
2018-09-29,199.68,10,Weekend,40.71
2018-09-29,239.04,11,Weekend,27.64
2018-09-29,247.68,12,Weekend,33.08
2018-09-29,248.64,13,Weekend,45.45
2018-09-29,258.24,14,Weekend,22.96
2018-09-29,236.16,15,Weekend,22.7
2018-09-29,240,16,Weekend,24.8
2018-09-29,229.44,17,Weekend,25.75
2018-09-29,212.16,18,Weekend,22.38
2018-09-29,199.68,19,Weekend,26.73
2018-09-29,179.52,20,Weekend,27.07
2018-09-29,172.8,21,Weekend,22.37
2018-09-29,164.16,22,Weekend,22.37
2018-09-29,164.16,23,Weekend,20.96
2018-09-30,157.44,0,Weekday,22.76
2018-09-30,150.72,1,Weekday,18.13
2018-09-30,149.76,2,Weekday,14.12
2018-09-30,153.6,3,Weekday,13.47
2018-09-30,146.88,4,Weekday,15.93
2018-09-30,144.96,5,Weekday,16.95
2018-09-30,145.92,6,Weekday,18.93
2018-09-30,146.88,7,Weekday,19.87
2018-09-30,144,8,Weekday,20.23
2018-09-30,142.08,9,Weekday,23.86
2018-09-30,153.6,10,Weekday,22.72
2018-09-30,158.4,11,Weekday,25.56
2018-09-30,150.72,12,Weekday,24.55
2018-09-30,148.8,13,Weekday,29.07
2018-09-30,166.08,14,Weekday,33.34
2018-09-30,166.08,15,Weekday,31
2018-09-30,179.52,16,Weekday,37.16
2018-09-30,177.6,17,Weekday,57.2
2018-09-30,176.64,18,Weekday,43.45
2018-09-30,170.88,19,Weekday,46.25
2018-09-30,165.12,20,Weekday,26.09
2018-09-30,157.44,21,Weekday,23
2018-09-30,153.6,22,Weekday,20.02
2018-09-30,146.88,23,Weekday,19.2
2018-10-01,144,0,Weekday,16.62
2018-10-01,144,1,Weekday,19.55
2018-10-01,144.96,2,Weekday,17.63
2018-10-01,143.04,3,Weekday,17.36
2018-10-01,142.08,4,Weekday,16.69
2018-10-01,144,5,Weekday,17.1
2018-10-01,150.72,6,Weekday,17.71
2018-10-01,182.4,7,Weekday,17.79
2018-10-01,260.16,8,Weekday,18
2018-10-01,384.96,9,Weekday,22.45
2018-10-01,522.24,10,Weekday,21.88
2018-10-01,557.76,11,Weekday,75.75
2018-10-01,549.12,12,Weekday,23.53
2018-10-01,558.72,13,Weekday,38.51
2018-10-01,577.92,14,Weekday,33.67
2018-10-01,548.16,15,Weekday,38.33
2018-10-01,559.68,16,Weekday,54.72
2018-10-01,575.04,17,Weekday,76.36
2018-10-01,489.6,18,Weekday,28.62
2018-10-01,427.2,19,Weekday,82.43
2018-10-01,310.08,20,Weekday,26.99
2018-10-01,263.04,21,Weekday,24.6
2018-10-01,228.48,22,Weekday,29.58
2018-10-01,207.36,23,Weekday,20.43
2018-10-02,168.96,0,Weekday,15.34
2018-10-02,158.4,1,Weekday,17.67
2018-10-02,153.6,2,Weekday,16.58
2018-10-02,155.52,3,Weekday,17.38
2018-10-02,145.92,4,Weekday,17.16
2018-10-02,148.8,5,Weekday,16.98
2018-10-02,149.76,6,Weekday,26.44
2018-10-02,181.44,7,Weekday,20.35
2018-10-02,265.92,8,Weekday,22.29
2018-10-02,447.36,9,Weekday,31.13
2018-10-02,545.28,10,Weekday,28.21
2018-10-02,558.72,11,Weekday,31.01
2018-10-02,552,12,Weekday,41.74
2018-10-02,547.2,13,Weekday,56.28
2018-10-02,600.96,14,Weekday,67.67
2018-10-02,597.12,15,Weekday,77.41
2018-10-02,609.6,16,Weekday,92.81
2018-10-02,612.48,17,Weekday,83.6
2018-10-02,502.08,18,Weekday,37.17
2018-10-02,384.96,19,Weekday,63.46
2018-10-02,296.64,20,Weekday,30.06
2018-10-02,249.6,21,Weekday,28.92
2018-10-02,216.96,22,Weekday,27.27
2018-10-02,194.88,23,Weekday,40.08
2018-10-03,179.52,0,Weekday,19.01
2018-10-03,165.12,1,Weekday,19.66
2018-10-03,161.28,2,Weekday,20.57
2018-10-03,158.4,3,Weekday,19.52
2018-10-03,159.36,4,Weekday,20.02
2018-10-03,154.56,5,Weekday,22.67
2018-10-03,159.36,6,Weekday,37.91
2018-10-03,170.88,7,Weekday,33.31
2018-10-03,174.72,8,Weekday,28.1
2018-10-03,192,9,Weekday,33.08
2018-10-03,204.48,10,Weekday,42.14
2018-10-03,232.32,11,Weekday,48.96
2018-10-03,228.48,12,Weekday,62.71
2018-10-03,232.32,13,Weekday,56.78
2018-10-03,240.96,14,Weekday,59.93
2018-10-03,240,15,Weekday,38.79
2018-10-03,263.04,16,Weekday,51.82
2018-10-03,257.28,17,Weekday,33.53
2018-10-03,226.56,18,Weekday,34.91
2018-10-03,193.92,19,Weekday,52.9
2018-10-03,189.12,20,Weekday,41.84
2018-10-03,181.44,21,Weekday,30.5
2018-10-03,170.88,22,Weekday,32.33
2018-10-03,151.68,23,Weekday,25.6
2018-10-04,152.64,0,Weekday,21.08
2018-10-04,151.68,1,Weekday,20.56
2018-10-04,149.76,2,Weekday,19.25
2018-10-04,148.8,3,Weekday,17.44
2018-10-04,144.96,4,Weekday,17.84
2018-10-04,144,5,Weekday,27.16
2018-10-04,145.92,6,Weekday,23.45
2018-10-04,178.56,7,Weekday,26.04
2018-10-04,260.16,8,Weekday,21.25
2018-10-04,432,9,Weekday,24.6
2018-10-04,522.24,10,Weekday,29.4
2018-10-04,540.48,11,Weekday,25.65
2018-10-04,563.52,12,Weekday,31.26
2018-10-04,540.48,13,Weekday,40.03
2018-10-04,582.72,14,Weekday,66.62
2018-10-04,556.8,15,Weekday,68.83
2018-10-04,615.36,16,Weekday,51.23
2018-10-04,572.16,17,Weekday,41.27
2018-10-04,512.64,18,Weekday,35.46
2018-10-04,403.2,19,Weekday,38.01
2018-10-04,322.56,20,Weekday,34.51
2018-10-04,286.08,21,Weekday,30.54
2018-10-04,232.32,22,Weekday,28.95
2018-10-04,206.4,23,Weekday,22.67
2018-10-05,177.6,0,Weekend,22.6
2018-10-05,169.92,1,Weekend,22.73
2018-10-05,160.32,2,Weekend,20.39
2018-10-05,156.48,3,Weekend,18.19
2018-10-05,156.48,4,Weekend,18.7
2018-10-05,155.52,5,Weekend,20.05
2018-10-05,157.44,6,Weekend,27.76
2018-10-05,205.44,7,Weekend,29.15
2018-10-05,283.2,8,Weekend,26.37
2018-10-05,392.64,9,Weekend,27.95
2018-10-05,478.08,10,Weekend,30.89
2018-10-05,502.08,11,Weekend,37.27
2018-10-05,487.68,12,Weekend,34.43
2018-10-05,514.56,13,Weekend,42.15
2018-10-05,517.44,14,Weekend,50.76
2018-10-05,507.84,15,Weekend,56.38
2018-10-05,528,16,Weekend,35.45
2018-10-05,506.88,17,Weekend,33
2018-10-05,444.48,18,Weekend,49.34
2018-10-05,359.04,19,Weekend,38.41
2018-10-05,307.2,20,Weekend,33.38
2018-10-05,261.12,21,Weekend,31.45
2018-10-05,216.96,22,Weekend,27.86
2018-10-05,209.28,23,Weekend,27.99
2018-10-06,171.84,0,Weekend,35.13
2018-10-06,169.92,1,Weekend,31.97
2018-10-06,166.08,2,Weekend,22.37
2018-10-06,161.28,3,Weekend,22.72
2018-10-06,157.44,4,Weekend,26.92
2018-10-06,153.6,5,Weekend,34.55
2018-10-06,155.52,6,Weekend,31.84
2018-10-06,155.52,7,Weekend,30.67
2018-10-06,180.48,8,Weekend,29.17
2018-10-06,197.76,9,Weekend,33.55
2018-10-06,232.32,10,Weekend,33.67
2018-10-06,283.2,11,Weekend,35.25
2018-10-06,286.08,12,Weekend,45.35
2018-10-06,268.8,13,Weekend,34.65
2018-10-06,273.6,14,Weekend,39.38
2018-10-06,253.44,15,Weekend,40.05
2018-10-06,273.6,16,Weekend,98.65
2018-10-06,244.8,17,Weekend,29.4
2018-10-06,218.88,18,Weekend,34.37
2018-10-06,200.64,19,Weekend,39.08
2018-10-06,187.2,20,Weekend,38.73
2018-10-06,182.4,21,Weekend,33.97
2018-10-06,172.8,22,Weekend,39.89
2018-10-06,172.8,23,Weekend,26.19
2018-10-07,153.6,0,Weekday,22.14
2018-10-07,151.68,1,Weekday,27.14
2018-10-07,150.72,2,Weekday,24.71
2018-10-07,148.8,3,Weekday,22.8
2018-10-07,143.04,4,Weekday,24.59
2018-10-07,141.12,5,Weekday,26.62
2018-10-07,142.08,6,Weekday,32.35
2018-10-07,142.08,7,Weekday,31.16
2018-10-07,145.92,8,Weekday,29.46
2018-10-07,134.4,9,Weekday,30.77
2018-10-07,140.16,10,Weekday,36.24
2018-10-07,144.96,11,Weekday,75.98
2018-10-07,145.92,12,Weekday,61.6
2018-10-07,144.96,13,Weekday,34.32
2018-10-07,157.44,14,Weekday,102.79
2018-10-07,163.2,15,Weekday,33.73
2018-10-07,170.88,16,Weekday,40.55
2018-10-07,177.6,17,Weekday,45.82
2018-10-07,174.72,18,Weekday,38.37
2018-10-07,165.12,19,Weekday,36.99
2018-10-07,162.24,20,Weekday,29.82
2018-10-07,154.56,21,Weekday,30.06
2018-10-07,151.68,22,Weekday,30.77
2018-10-07,157.44,23,Weekday,27.13
2018-10-08,146.88,0,Weekday,21.29
2018-10-08,145.92,1,Weekday,23.11
2018-10-08,141.12,2,Weekday,20.28
2018-10-08,138.24,3,Weekday,19.07
2018-10-08,140.16,4,Weekday,18.91
2018-10-08,140.16,5,Weekday,19.11
2018-10-08,144,6,Weekday,19.97
2018-10-08,172.8,7,Weekday,20.25
2018-10-08,249.6,8,Weekday,21.67
2018-10-08,372.48,9,Weekday,26.62
2018-10-08,443.52,10,Weekday,46.13
2018-10-08,475.2,11,Weekday,37.96
2018-10-08,463.68,12,Weekday,68.11
2018-10-08,495.36,13,Weekday,32.22
2018-10-08,537.6,14,Weekday,41.09
2018-10-08,498.24,15,Weekday,47.04
2018-10-08,502.08,16,Weekday,99.55
2018-10-08,467.52,17,Weekday,62.63
2018-10-08,405.12,18,Weekday,33.09
2018-10-08,325.44,19,Weekday,40.8
2018-10-08,278.4,20,Weekday,37.71
2018-10-08,229.44,21,Weekday,35.36
2018-10-08,202.56,22,Weekday,32.54
2018-10-08,182.4,23,Weekday,26.44
2018-10-09,161.28,0,Weekday,26.62
2018-10-09,159.36,1,Weekday,23.1
2018-10-09,159.36,2,Weekday,21.1
2018-10-09,156.48,3,Weekday,20.51
2018-10-09,154.56,4,Weekday,20.61
2018-10-09,151.68,5,Weekday,25.09
2018-10-09,152.64,6,Weekday,33.82
2018-10-09,161.28,7,Weekday,29.93
2018-10-09,182.4,8,Weekday,28.94
2018-10-09,197.76,9,Weekday,38.11
2018-10-09,201.6,10,Weekday,35.61
2018-10-09,216.96,11,Weekday,88.55
2018-10-09,218.88,12,Weekday,51.01
2018-10-09,227.52,13,Weekday,61.49
2018-10-09,235.2,14,Weekday,94.35
2018-10-09,221.76,15,Weekday,104.41
2018-10-09,228.48,16,Weekday,73.88
2018-10-09,232.32,17,Weekday,104.26
2018-10-09,211.2,18,Weekday,86.16
2018-10-09,192.96,19,Weekday,73.34
2018-10-09,185.28,20,Weekday,64.24
2018-10-09,188.16,21,Weekday,34.38
2018-10-09,176.64,22,Weekday,34.53
2018-10-09,168.96,23,Weekday,25.58
2018-10-10,167.04,0,Weekday,22.19
2018-10-10,162.24,1,Weekday,21.24
2018-10-10,155.52,2,Weekday,20.2
2018-10-10,155.52,3,Weekday,19.51
2018-10-10,154.56,4,Weekday,19.76
2018-10-10,155.52,5,Weekday,24.55
2018-10-10,156.48,6,Weekday,31.16
2018-10-10,186.24,7,Weekday,34.8
2018-10-10,278.4,8,Weekday,32.61
2018-10-10,363.84,9,Weekday,45.86
2018-10-10,443.52,10,Weekday,36.52
2018-10-10,470.4,11,Weekday,32.86
2018-10-10,463.68,12,Weekday,40.24
2018-10-10,480.96,13,Weekday,42.15
2018-10-10,502.08,14,Weekday,47.85
2018-10-10,502.08,15,Weekday,53.13
2018-10-10,528,16,Weekday,55.63
2018-10-10,504.96,17,Weekday,38.04
2018-10-10,435.84,18,Weekday,39.11
2018-10-10,356.16,19,Weekday,41.48
2018-10-10,305.28,20,Weekday,42.08
2018-10-10,257.28,21,Weekday,34.12
2018-10-10,226.56,22,Weekday,31.37
2018-10-10,187.2,23,Weekday,27.74
2018-10-11,161.28,0,Weekday,23.33
2018-10-11,154.56,1,Weekday,21.95
2018-10-11,154.56,2,Weekday,20.63
2018-10-11,153.6,3,Weekday,19.83
2018-10-11,151.68,4,Weekday,20.04
2018-10-11,149.76,5,Weekday,21.41
2018-10-11,156.48,6,Weekday,30.8
2018-10-11,180.48,7,Weekday,32.77
2018-10-11,268.8,8,Weekday,28.04
2018-10-11,365.76,9,Weekday,32.52
2018-10-11,432.96,10,Weekday,35.37
2018-10-11,478.08,11,Weekday,36.76
2018-10-11,489.6,12,Weekday,45.17
2018-10-11,460.8,13,Weekday,57.57
2018-10-11,472.32,14,Weekday,44.51
2018-10-11,478.08,15,Weekday,37.48
2018-10-11,504.96,16,Weekday,37.61
2018-10-11,499.2,17,Weekday,46.46
2018-10-11,435.84,18,Weekday,49.29
2018-10-11,368.64,19,Weekday,49.14
2018-10-11,312,20,Weekday,44.95
2018-10-11,268.8,21,Weekday,49.73
2018-10-11,243.84,22,Weekday,27.08
2018-10-11,215.04,23,Weekday,27.28
2018-10-12,185.28,0,Weekend,26.98
2018-10-12,169.92,1,Weekend,23.75
2018-10-12,170.88,2,Weekend,22.22
2018-10-12,170.88,3,Weekend,23.9
2018-10-12,159.36,4,Weekend,23.67
2018-10-12,154.56,5,Weekend,36.31
2018-10-12,159.36,6,Weekend,52.22
2018-10-12,189.12,7,Weekend,42.12
2018-10-12,264.96,8,Weekend,52.91
2018-10-12,399.36,9,Weekend,33.79
2018-10-12,452.16,10,Weekend,33.55
2018-10-12,474.24,11,Weekend,30.86
2018-10-12,445.44,12,Weekend,29.58
2018-10-12,467.52,13,Weekend,38.15
2018-10-12,482.88,14,Weekend,31.66
2018-10-12,462.72,15,Weekend,28.31
2018-10-12,486.72,16,Weekend,32.17
2018-10-12,487.68,17,Weekend,31.53
2018-10-12,435.84,18,Weekend,44.76
2018-10-12,336.96,19,Weekend,43.97
2018-10-12,271.68,20,Weekend,37.43
2018-10-12,235.2,21,Weekend,27.96
2018-10-12,210.24,22,Weekend,22.32
2018-10-12,189.12,23,Weekend,20.35
2018-10-13,165.12,0,Weekend,20.37
2018-10-13,168,1,Weekend,19.78
2018-10-13,159.36,2,Weekend,19.27
2018-10-13,150.72,3,Weekend,19.05
2018-10-13,150.72,4,Weekend,18.94
2018-10-13,148.8,5,Weekend,19.19
2018-10-13,150.72,6,Weekend,20.97
2018-10-13,160.32,7,Weekend,23.35
2018-10-13,174.72,8,Weekend,22.99
2018-10-13,168.96,9,Weekend,23.19
2018-10-13,175.68,10,Weekend,22.69
2018-10-13,211.2,11,Weekend,23.44
2018-10-13,212.16,12,Weekend,22.8
2018-10-13,222.72,13,Weekend,23.19
2018-10-13,206.4,14,Weekend,23.76
2018-10-13,207.36,15,Weekend,23.35
2018-10-13,198.72,16,Weekend,23.52
2018-10-13,191.04,17,Weekend,23.72
2018-10-13,187.2,18,Weekend,26.49
2018-10-13,181.44,19,Weekend,28.93
2018-10-13,175.68,20,Weekend,24.91
2018-10-13,167.04,21,Weekend,23.05
2018-10-13,168,22,Weekend,20.43
2018-10-13,150.72,23,Weekend,19.68
2018-10-14,146.88,0,Weekday,20.65
2018-10-14,144.96,1,Weekday,21.49
2018-10-14,144,2,Weekday,20.7
2018-10-14,136.32,3,Weekday,21.08
2018-10-14,144,4,Weekday,21.18
2018-10-14,139.2,5,Weekday,21.88
2018-10-14,144.96,6,Weekday,25.06
2018-10-14,138.24,7,Weekday,42.95
2018-10-14,142.08,8,Weekday,21.24
2018-10-14,134.4,9,Weekday,23.87
2018-10-14,135.36,10,Weekday,26.03
2018-10-14,139.2,11,Weekday,32.68
2018-10-14,138.24,12,Weekday,24.08
2018-10-14,141.12,13,Weekday,20.83
2018-10-14,147.84,14,Weekday,19.6
2018-10-14,152.64,15,Weekday,20.23
2018-10-14,156.48,16,Weekday,19.54
2018-10-14,164.16,17,Weekday,20.43
2018-10-14,168,18,Weekday,24.64
2018-10-14,167.04,19,Weekday,49.33
2018-10-14,163.2,20,Weekday,28.6
2018-10-14,163.2,21,Weekday,23.83
2018-10-14,157.44,22,Weekday,22.16
2018-10-14,152.64,23,Weekday,20.86
2018-10-15,145.92,0,Weekday,19.89
2018-10-15,144.96,1,Weekday,20.18
2018-10-15,146.88,2,Weekday,19.44
2018-10-15,145.92,3,Weekday,18.55
2018-10-15,143.04,4,Weekday,18.93
2018-10-15,144,5,Weekday,19.51
2018-10-15,154.56,6,Weekday,20.45
2018-10-15,183.36,7,Weekday,20.44
2018-10-15,259.2,8,Weekday,27.01
2018-10-15,366.72,9,Weekday,25.97
2018-10-15,453.12,10,Weekday,26.92
2018-10-15,474.24,11,Weekday,25.86
2018-10-15,460.8,12,Weekday,23.57
2018-10-15,484.8,13,Weekday,22.95
2018-10-15,505.92,14,Weekday,22.74
2018-10-15,489.6,15,Weekday,23.29
2018-10-15,505.92,16,Weekday,24.39
2018-10-15,498.24,17,Weekday,24.99
2018-10-15,443.52,18,Weekday,42.53
2018-10-15,357.12,19,Weekday,55.06
2018-10-15,302.4,20,Weekday,28.16
2018-10-15,252.48,21,Weekday,24.75
2018-10-15,222.72,22,Weekday,22.11
2018-10-15,192,23,Weekday,22.36
2018-10-16,178.56,0,Weekday,21.52
2018-10-16,170.88,1,Weekday,21.03
2018-10-16,166.08,2,Weekday,20.8
2018-10-16,163.2,3,Weekday,20.4
2018-10-16,162.24,4,Weekday,19.26
2018-10-16,157.44,5,Weekday,23.71
2018-10-16,165.12,6,Weekday,26.26
2018-10-16,189.12,7,Weekday,27.2
2018-10-16,270.72,8,Weekday,62.84
2018-10-16,379.2,9,Weekday,28.68
2018-10-16,464.64,10,Weekday,32.4
2018-10-16,518.4,11,Weekday,29.17
2018-10-16,518.4,12,Weekday,29.21
2018-10-16,476.16,13,Weekday,28.63
2018-10-16,520.32,14,Weekday,24.37
2018-10-16,518.4,15,Weekday,25.3
2018-10-16,549.12,16,Weekday,28.11
2018-10-16,500.16,17,Weekday,34.55
2018-10-16,450.24,18,Weekday,41.9
2018-10-16,348.48,19,Weekday,55.13
2018-10-16,293.76,20,Weekday,28.17
2018-10-16,262.08,21,Weekday,26.94
2018-10-16,219.84,22,Weekday,22.17
2018-10-16,184.32,23,Weekday,21.65
2018-10-17,165.12,0,Weekday,20.63
2018-10-17,165.12,1,Weekday,20.82
2018-10-17,157.44,2,Weekday,20.13
2018-10-17,160.32,3,Weekday,20.81
2018-10-17,153.6,4,Weekday,21
2018-10-17,153.6,5,Weekday,21.62
2018-10-17,152.64,6,Weekday,25.07
2018-10-17,179.52,7,Weekday,29.5
2018-10-17,272.64,8,Weekday,26.16
2018-10-17,381.12,9,Weekday,25.45
2018-10-17,510.72,10,Weekday,24.11
2018-10-17,517.44,11,Weekday,24.65
2018-10-17,484.8,12,Weekday,23.74
2018-10-17,476.16,13,Weekday,23.44
2018-10-17,481.92,14,Weekday,23.39
2018-10-17,465.6,15,Weekday,23.16
2018-10-17,509.76,16,Weekday,23.37
2018-10-17,515.52,17,Weekday,24.6
2018-10-17,456,18,Weekday,69.65
2018-10-17,328.32,19,Weekday,29.5
2018-10-17,291.84,20,Weekday,27.88
2018-10-17,254.4,21,Weekday,24.24
2018-10-17,216,22,Weekday,22.1
2018-10-17,208.32,23,Weekday,19.82
2018-10-18,193.92,0,Weekday,20.38
2018-10-18,172.8,1,Weekday,22.23
2018-10-18,161.28,2,Weekday,21.52
2018-10-18,159.36,3,Weekday,20.38
2018-10-18,153.6,4,Weekday,21.11
2018-10-18,155.52,5,Weekday,22.48
2018-10-18,156.48,6,Weekday,31.68
2018-10-18,189.12,7,Weekday,31.14
2018-10-18,275.52,8,Weekday,28.18
2018-10-18,370.56,9,Weekday,34.3
2018-10-18,458.88,10,Weekday,24.22
2018-10-18,479.04,11,Weekday,24.5
2018-10-18,447.36,12,Weekday,29.13
2018-10-18,479.04,13,Weekday,28.73
2018-10-18,494.4,14,Weekday,28.16
2018-10-18,493.44,15,Weekday,32.6
2018-10-18,497.28,16,Weekday,32.49
2018-10-18,487.68,17,Weekday,27.39
2018-10-18,437.76,18,Weekday,35.74
2018-10-18,334.08,19,Weekday,57.76
2018-10-18,289.92,20,Weekday,29.04
2018-10-18,249.6,21,Weekday,33.04
2018-10-18,211.2,22,Weekday,23.55
2018-10-18,197.76,23,Weekday,22.35
2018-10-19,170.88,0,Weekend,21.27
2018-10-19,166.08,1,Weekend,22.24
2018-10-19,153.6,2,Weekend,21.74
2018-10-19,155.52,3,Weekend,21.69
2018-10-19,150.72,4,Weekend,22.78
2018-10-19,148.8,5,Weekend,22.89
2018-10-19,150.72,6,Weekend,36.68
2018-10-19,191.04,7,Weekend,72.88
2018-10-19,254.4,8,Weekend,28.93
2018-10-19,364.8,9,Weekend,26.28
2018-10-19,428.16,10,Weekend,28.4
2018-10-19,515.52,11,Weekend,29.47
2018-10-19,487.68,12,Weekend,26.01
2018-10-19,481.92,13,Weekend,25.41
2018-10-19,504.96,14,Weekend,25.48
2018-10-19,478.08,15,Weekend,25
